Price,Close,High,Low,Open,Volume
Ticker,7013.T,7013.T,7013.T,7013.T,7013.T
Date,,,,,
2022-06-16,515.36328125,533.2947277984331,512.7067937702825,530.6382403187156,15642200
2022-06-17,508.721923828125,511.3784107316182,490.1263452560662,491.4545603332117,15913100
2022-06-20,481.49261474609375,504.73708697692314,467.54595978219606,502.7447360709662,17336900
2022-06-21,500.75238037109375,507.39368316148096,487.46983153952493,506.0654112535624,14745500
2022-06-22,506.0653991699219,516.6914606811341,504.0730481048223,511.378429925528,12167400
2022-06-23,501.4165344238281,522.6686587208044,495.4393673716526,503.40894235762255,14980700
2022-06-24,474.8514404296875,486.14158191693235,462.89713458343437,486.14158191693235,21819700
2022-06-27,491.45458984375,493.4469977029103,482.15679999941307,487.46983087463497,13164200
2022-06-28,503.4089050292969,505.40125606614856,490.12635670320617,491.4545718113728,8276800
2022-06-29,504.0730285644531,516.0273047392567,500.0882130903165,503.40889265209705,11309200
2022-06-30,482.15679931640625,504.0730587393015,480.82858416138646,500.0882430266256,12734400
2022-07-01,484.81329345703125,493.4469464515899,476.84371959734654,490.1263237804211,12093900
2022-07-04,485.4775085449219,489.4622677502627,476.17971814939017,489.4622677502627,7602700
2022-07-05,485.4775085449219,498.09592215336943,485.4775085449219,492.1187549707536,7252000
2022-07-06,456.919921875,464.2253318505944,446.2938890579726,461.56881655268717,16840600
2022-07-07,466.2177429199219,466.88187888319135,448.2862989084719,466.2177429199219,11597600
2022-07-08,469.5383605957031,474.18725525506653,461.56881473339394,466.21770939275734,15095500
2022-07-11,478.836181640625,488.1339715753944,474.1872866732403,486.1415636968555,8531600
2022-07-12,468.2101135253906,478.8361462185176,463.56121890190985,477.50787439775115,8171800
2022-07-13,482.82086181640625,484.14913351856,473.5230733997239,475.515452578356,10889900
2022-07-14,477.5079040527344,482.820934916557,476.17968889868285,476.84376810110587,9464000
2022-07-15,468.8742370605469,476.17967557484377,461.56882692085196,476.17967557484377,11967200
2022-07-19,487.46978759765625,488.13392349174853,476.8437267905813,480.8285421551348,9704800
2022-07-20,481.49261474609375,490.7904036384255,477.50785618498014,488.7980527324686,13395900
2022-07-21,474.187255859375,482.15677335723944,472.1948764849089,480.8285582737303,12547500
2022-07-22,470.2025146484375,472.194894097217,462.8971044198445,471.53075815608975,10906000
2022-07-25,463.5612487792969,472.1949026723303,460.9047333411475,469.5383872341809,8708700
2022-07-26,467.5459899902344,470.20250532748025,459.5764439784967,466.88185406227245,9863700
2022-07-27,468.8742370605469,470.20250892663796,460.9047193624084,467.54599356905777,7595000
2022-07-28,473.52313232421875,473.52313232421875,462.23296332397285,468.2101299782572,8556800
2022-07-29,463.5612487792969,471.5307667191422,461.5688409197328,471.5307667191422,9422700
2022-08-01,471.5307312011719,478.1720051089911,465.5535931965147,467.5459725314004,10248000
2022-08-02,464.8895263671875,467.54604199994355,462.23301073443145,466.2177699962631,7684600
2022-08-03,461.5688171386719,466.2177118222611,458.2481942930232,462.8970889766124,9252600
2022-08-04,461.5688171386719,463.56122489558265,449.614540844815,458.2481942930232,9681700
2022-08-05,449.6145324707031,452.93515525450493,435.66784867969375,446.2938813123006,15309700
2022-08-08,454.92755126953125,456.9199306877389,442.97324638568375,448.2862770839719,9438800
2022-08-09,454.92755126953125,457.58406661867537,451.6069283640525,456.2558231314042,8654100
2022-08-10,448.9504089355469,453.59930366065663,431.0189659600095,444.9656501353389,17416700
2022-08-12,458.912353515625,462.2329765298954,450.9428072070911,452.9351866905739,12657400
2022-08-15,452.27105712890625,460.9047395121376,450.27867761726924,460.24060355005753,10243100
2022-08-16,444.3015441894531,450.2786827930694,441.6450286852003,450.2786827930694,9002700
2022-08-17,454.92755126953125,455.59168720046773,447.62214115303544,448.9504130149084,7119700
2022-08-18,453.5992736816406,456.9198963374821,449.61451514479097,451.6068944132158,4808300
2022-08-19,460.2405700683594,460.9047059821247,452.93516014074396,454.9275395074389,9261700
2022-08-22,461.5688171386719,461.5688171386719,452.9351636904637,455.59167899174344,6452600
2022-08-23,457.5840759277344,461.5688348452153,454.26345295470117,460.9047272753701,6561800
2022-08-24,482.15679931640625,486.80569423198926,460.2405966427166,460.9047325948292,21812700
2022-08-25,480.82855224609375,496.7675870420119,478.17200861397293,490.7904206189417,21962500
2022-08-26,480.82855224609375,487.4697978279924,474.1872499149934,484.8133109450733,10633700
2022-08-29,473.52313232421875,476.8437552436194,468.8742375373762,469.5383734710971,10005100
2022-08-30,493.44696044921875,494.11109635213205,477.5078690269043,478.17200492981755,12291300
2022-08-31,496.1033935546875,497.43166521658463,485.4773905070961,488.79801291264374,12224800
2022-09-01,491.45458984375,503.40892350030066,486.80569492158156,495.43934881286503,13802600
2022-09-02,481.49261474609375,488.7980527324686,478.1719920700324,488.7980527324686,12216400
2022-09-05,493.44696044921875,494.11109635213205,484.1491713068356,487.46979407220067,9814700
