Price,Close,High,Low,Open,Volume
Ticker,1928.T,1928.T,1928.T,1928.T,1928.T
Date,,,,,
2011-02-21,484.1568298339844,485.87776643292034,472.6839191744113,476.12579237228323,4122000
2011-02-22,483.58319091796875,487.0250641629365,480.14131767300097,485.87777308128057,4143000
2011-02-23,484.1568298339844,493.33515836164287,483.58318430100576,484.1568298339844,6505000
2011-02-24,477.8467712402344,493.90884758444395,476.1258344890691,482.43593591000854,4997000
2011-02-25,483.0093688964844,483.58301422771535,473.2573982655577,474.97833425925063,3798000
2011-02-28,484.7304382324219,486.45137469951925,476.1257558969351,483.00950176532456,3030000
2011-03-01,492.7613220214844,492.76132202148443,484.1566423587111,485.30393298041423,2556000
2011-03-02,475.55206298828125,488.7459079204049,475.55206298828125,488.7459079204049,4521000
2011-03-03,483.0093688964844,485.3039502214083,480.1411422403295,481.8620782340224,2995000
2011-03-04,486.4513854980469,489.3196130068797,481.86222148391437,485.8777399962803,3108000
2011-03-07,479.56768798828125,488.1723713852001,476.1258146295136,484.156852466638,2533000
2011-03-08,462.35821533203125,473.8311239010643,461.21092447512797,470.96289675880604,6166000
2011-03-09,464.6529235839844,470.96302501537184,463.50563241464124,466.37386033799913,3816000
2011-03-10,462.9317932128906,466.9473106261375,458.34263045489416,465.2263745918888,4075000
2011-03-11,455.4744567871094,459.489974668104,453.1798751408267,456.62174761025074,7265000
2011-03-14,441.13323974609375,484.1566376407063,433.6758507776943,453.1797911565853,19681000
2011-03-15,419.9085388183594,483.00954875008,412.4511467355196,483.00954875008,11330000
2011-03-16,454.3272705078125,463.50559920494004,435.9706131135575,462.9319536613696,11222000
2011-03-17,433.6759948730469,444.57525929445944,431.95505838545546,440.5597408234127,9313000
2011-03-18,440.55975341796875,445.7225630283355,434.24965278307593,441.7070444424947,6139000
2011-03-22,465.8002014160156,469.24207482549355,453.17999891459647,459.49010016530605,6352000
2011-03-23,458.3426208496094,473.83104483326326,454.3271035205139,470.38917283689574,4802000
2011-03-24,461.7846374511719,467.52109257478895,459.4900554017251,465.2265105253421,4836000
2011-03-25,464.07916259765625,469.24197157587497,459.4899990614619,469.24197157587497,3760000
2011-03-28,462.9317932128906,468.66824666038616,459.4899211443933,468.66824666038616,3018000
2011-03-29,446.86981201171875,460.63730301079613,443.42793926194946,459.49001209420635,7478000
2011-03-30,456.6217041015625,456.62170410156244,446.2960876771553,449.1643144617128,3312000
2011-03-31,447.4434509277344,456.621778126252,442.85428732847555,456.621778126252,4700000
2011-04-01,445.72259521484375,452.0326963054014,445.1489496611567,452.0326963054014,3613000
2011-04-04,448.0171813964844,449.16447251401695,441.707080250055,447.44353583771806,3649000
2011-04-05,438.83880615234375,446.8698431276808,436.54422415939035,446.8698431276808,3915000
2011-04-06,446.86981201171875,452.03262113637277,442.2806483453597,446.8698120117188,6322000
2011-04-07,438.2652282714844,454.3273047002822,437.69158268474155,453.18001352679664,3975000
2011-04-08,444.5752258300781,447.443453093498,436.54418949250254,438.83877130323845,4112000
2011-04-11,445.72259521484375,448.59082298327905,445.1489496611567,447.4435318759049,1959000
2011-04-12,439.9861145019531,443.42798762713136,437.1178868976379,441.70705106454227,2408000
2011-04-13,446.2962951660156,452.0327514020827,442.8544214243754,446.8699407896223,4193000
2011-04-14,454.90081787109375,458.9163358094262,443.42790947585803,445.1488457351434,4584000
2011-04-15,458.9162292480469,464.07903682708746,457.7689386749268,460.063519821167,5191000
